data,id,data,volume,chuva,tempMax,diff,medMov.chuva,medMov.diff,medMov.temp
2017-01-01,6211,2017-01-01,452.9503,8.4,31,0.35351,5.056667,0.275564,31.53333
2017-01-02,6212,2017-01-02,452.5387,0.0,31,-0.4116,4.976667,0.2635293,31.6
2017-01-03,6213,2017-01-03,452.0478,0.9,31,-0.49084,4.916667,0.2406787,31.73333
2017-01-04,6214,2017-01-04,451.3192,9.9,30,-0.72867,5.336667,0.1596053,31.8
2017-01-05,6215,2017-01-05,450.6237,0.0,31,-0.6955,5.123333,0.08678667,31.86667
2017-01-06,6216,2017-01-06,449.6662,2.2,30,-0.95749,5.01,0.005529333,31.8
2017-01-07,6217,2017-01-07,448.796,4.6,30,-0.87012,5.316667,-0.02783667,31.53333
2017-01-08,6218,2017-01-08,449.5962,6.5,31,0.8002,4.436667,0.00083,31.46667
2017-01-09,6219,2017-01-09,449.6283,2.25,32,0.03205,4.173333,-0.01415467,31.6
2017-01-10,6220,2017-01-10,454.2161,39.95,31,4.58778,5.28,0.1441593,31.46667
2017-01-11,6221,2017-01-11,458.6741,23.1,30,4.45798,6.82,0.378388,31.26667
2017-01-12,6222,2017-01-12,461.0244,10.95,26,2.35033,7.55,0.5215133,30.73333
2017-01-13,6223,2017-01-13,467.205,26.925,28,6.18058,9.078333,0.9295607,30.4
2017-01-14,6224,2017-01-14,472.1745,4.3,31,4.9695,9.365,1.273982,30.33333
2017-01-15,6225,2017-01-15,479.6119,14.3,30,7.4374,10.285,1.801007,30.2
2017-01-16,6226,2017-01-16,486.8342,37.8,29,7.22235,12.245,2.25893,30.06667
2017-01-17,6227,2017-01-17,493.5694,23.4,25,6.73515,13.805,2.73538,29.66667
2017-01-18,6228,2017-01-18,500.6453,28.0,24,7.0759,15.61167,3.239829,29.2
2017-01-19,6229,2017-01-19,511.6371,13.6,26,10.99184,15.85833,4.021197,28.93333
2017-01-20,6230,2017-01-20,519.948,18.8,24,8.3109,17.11167,4.621623,28.46667
2017-01-21,6231,2017-01-21,528.8574,9.1,24,8.90939,17.57167,5.279415,28.06667
2017-01-22,6232,2017-01-22,542.3374,35.9,22,13.47999,19.65833,6.236089,27.53333
2017-01-23,6233,2017-01-23,555.576,21.75,26,13.23865,20.675,7.065319,27.2
2017-01-24,6234,2017-01-24,562.881,4.6,30,7.30501,20.83167,7.550183,27.06667
2017-01-25,6235,2017-01-25,568.4866,8.4,29,5.60553,18.72833,7.618033,26.93333
2017-01-26,6236,2017-01-26,572.496,2.05,27,4.00947,17.325,7.588133,26.73333
2017-01-27,6237,2017-01-27,577.1932,12.2,26,4.69713,17.40833,7.744586,26.73333
2017-01-28,6238,2017-01-28,581.1727,7.65,30,3.97955,16.12333,7.597851,26.86667
2017-01-29,6239,2017-01-29,584.421,0.0,31,3.24827,15.83667,7.483102,26.86667
2017-01-30,6240,2017-01-30,586.4505,0.0,29,2.02952,14.88333,7.122577,26.8
2017-01-31,6241,2017-01-31,590.4016,15.6,29,3.95105,13.40333,6.90449,26.8
2017-02-01,6242,2017-02-01,592.0489,0.7,28,1.64731,11.89,6.565301,27.0
2017-02-02,6243,2017-02-02,595.4099,11.05,27,3.36102,10.76,6.317642,27.2
2017-02-03,6244,2017-02-03,598.9874,11.6,29,3.57753,10.62667,5.823355,27.4
2017-02-04,6245,2017-02-04,601.5688,5.7,29,2.58138,9.753333,5.441387,27.73333
2017-02-05,6246,2017-02-05,604.2687,5.1,31,2.69988,9.486667,5.027419,28.2
2017-02-06,6247,2017-02-06,606.6576,7.0,30,2.38889,7.56,4.288013,28.73333
2017-02-07,6248,2017-02-07,609.4021,3.15,30,2.74451,6.32,3.588403,29.0
2017-02-08,6249,2017-02-08,611.427,0.1,29,2.02494,6.02,3.236399,28.93333
2017-02-09,6250,2017-02-09,612.2274,0.05,27,0.80039,5.463333,2.916056,28.8
2017-02-10,6251,2017-02-10,612.6848,0.0,29,0.4574,5.326667,2.679251,28.93333
2017-02-11,6252,2017-02-11,613.2766,1.4,31,0.59178,4.606667,2.405561,29.26667
2017-02-12,6253,2017-02-12,613.4716,0.0,32,0.19502,4.096667,2.153259,29.4
2017-02-13,6254,2017-02-13,614.0204,4.2,32,0.54882,4.376667,1.973296,29.46667
2017-02-14,6255,2017-02-14,613.8776,0.0,32,-0.14283,4.376667,1.828473,29.66667
2017-02-15,6256,2017-02-15,613.2668,0.0,32,-0.61077,3.336667,1.524351,29.86667
2017-02-16,6257,2017-02-16,612.6337,0.0,32,-0.63311,3.29,1.372323,30.13333
2017-02-17,6258,2017-02-17,611.9559,0.1,34,-0.67783,2.56,1.103067,30.6
2017-02-18,6259,2017-02-18,612.5041,0.8,34,0.54822,1.84,0.9011127,30.93333
2017-02-19,6260,2017-02-19,613.0154,0.0,34,0.51125,1.46,0.763104,31.26667
2017-02-20,6261,2017-02-20,612.6399,0.0,33,-0.37546,1.12,0.5580813,31.4
2017-02-21,6262,2017-02-21,612.2472,0.1,32,-0.3927,0.66,0.372642,31.53333
2017-02-22,6263,2017-02-22,611.9009,0.35,33,-0.34633,0.4733333,0.166586,31.73333
2017-02-23,6264,2017-02-23,611.6039,4.45,33,-0.29698,0.7633333,0.01179133,32.0
2017-02-24,6265,2017-02-24,611.2496,0.5,31,-0.35429,0.7933333,-0.06518733,32.26667
2017-02-25,6266,2017-02-25,612.4521,21.45,24,1.20249,2.223333,-0.01551467,31.93333
2017-02-26,6267,2017-02-26,613.2117,4.925,27,0.75964,2.458333,-0.004324,31.66667
2017-02-27,6268,2017-02-27,615.3401,11.4,30,2.12832,3.218333,0.1245627,31.53333
2017-02-28,6269,2017-02-28,616.3115,0.1,30,0.97144,2.945,0.1527373,31.4
2017-03-01,6270,2017-03-01,616.4453,0.1,32,0.13379,2.951667,0.1711787,31.4
2017-03-02,6271,2017-03-02,616.1042,0.0,29,-0.34112,2.951667,0.1891553,31.2
2017-03-03,6272,2017-03-03,619.2947,22.8,28,3.19052,4.471667,0.444064,30.93333
2017-03-04,6273,2017-03-04,621.251,10.5,30,1.95629,5.165,0.619672,30.66667
2017-03-05,6274,2017-03-05,622.6984,4.0,29,1.44738,5.378333,0.679616,30.33333
2017-03-06,6275,2017-03-06,625.0552,2.1,27,2.35682,5.518333,0.802654,29.86667
2017-03-07,6276,2017-03-07,629.0653,18.4,29,4.01014,6.745,1.095027,29.6
2017-03-08,6277,2017-03-08,635.5058,23.3,27,6.44048,8.291667,1.550573,29.26667
2017-03-09,6278,2017-03-09,638.2494,13.8,31,2.74363,9.188333,1.75657,29.13333
2017-03-10,6279,2017-03-10,640.0433,0.0,31,1.79388,8.891667,1.895961,29.0
2017-03-11,6280,2017-03-11,641.3077,0.6,31,1.26436,8.898333,2.003871,29.0
2017-03-12,6281,2017-03-12,641.5113,0.0,32,0.20358,7.468333,1.937277,29.53333
2017-03-13,6282,2017-03-13,641.3701,0.0,28,-0.14113,7.14,1.877225,29.6
2017-03-14,6283,2017-03-14,641.7465,0.4,26,0.37637,6.406667,1.760429,29.33333
2017-03-15,6284,2017-03-15,642.7032,7.6,29,0.95666,6.906667,1.759443,29.26667
2017-03-16,6285,2017-03-16,643.6543,0.15,31,0.95113,6.91,1.813933,29.2
2017-03-17,6286,2017-03-17,644.0179,0.1,30,0.3636,6.916667,1.860914,29.26667
2017-03-18,6287,2017-03-18,644.3418,0.2,22,0.32387,5.41,1.669804,28.86667
2017-03-19,6288,2017-03-19,644.423,2.1,20,0.08127,4.85,1.544803,28.2
2017-03-20,6289,2017-03-20,646.0531,7.25,24,1.63004,5.066667,1.55698,27.86667
2017-03-21,6290,2017-03-21,647.2196,0.0,25,1.16652,4.926667,1.477627,27.73333
2017-03-22,6291,2017-03-22,647.5655,0.0,27,0.34593,3.7,1.233346,27.6
2017-03-23,6292,2017-03-23,647.3163,0.0,27,-0.24919,2.146667,0.787368,27.6
2017-03-24,6293,2017-03-24,647.0866,0.0,29,-0.22972,1.226667,0.5891447,27.46667
2017-03-25,6294,2017-03-25,646.8518,0.0,28,-0.23485,1.226667,0.453896,27.26667
2017-03-26,6295,2017-03-26,646.3828,0.05,27,-0.4689,1.19,0.3383453,27.0
2017-03-27,6296,2017-03-27,645.9424,0.0,25,-0.44044,1.19,0.2954107,26.53333
2017-03-28,6297,2017-03-28,645.7453,0.35,25,-0.19709,1.213333,0.29168,26.33333
2017-03-29,6298,2017-03-29,645.442,0.3,24,-0.3033,1.206667,0.2463687,26.2
2017-03-30,6299,2017-03-30,645.1674,0.0,24,-0.27461,0.7,0.164284,25.86667
2017-03-31,6300,2017-03-31,644.4981,0.0,23,-0.6693,0.69,0.05625533,25.33333
2017-04-01,6301,2017-04-01,643.7162,0.0,24,-0.78187,0.6833333,-0.02010933,24.93333
2017-04-02,6302,2017-04-02,642.9119,0.0,25,-0.80432,0.67,-0.095322,25.13333
2017-04-03,6303,2017-04-03,642.3114,0.0,27,-0.60056,0.53,-0.1407773,25.6
2017-04-04,6304,2017-04-04,641.3341,0.0,29,-0.97723,0.04666667,-0.3145953,25.93333
2017-04-05,6305,2017-04-05,640.409,0.0,31,-0.92512,0.04666667,-0.454038,26.33333
2017-04-06,6306,2017-04-06,639.8351,1.0,27,-0.57392,0.1133333,-0.5153613,26.33333
2017-04-07,6307,2017-04-07,642.4091,27.3,23,2.57398,1.933333,-0.32715,26.06667
2017-04-08,6308,2017-04-08,644.6757,9.45,27,2.2666,2.563333,-0.1607287,25.93333
2017-04-09,6309,2017-04-09,645.1577,0.0,29,0.48201,2.563333,-0.112938,26.0
2017-04-10,6310,2017-04-10,645.3434,0.0,31,0.18571,2.56,-0.06929733,26.26667
2017-04-11,6311,2017-04-11,644.8762,0.6,30,-0.46719,2.6,-0.07108067,26.6
2017-04-12,6312,2017-04-12,644.7737,0.0,25,-0.10246,2.576667,-0.064772,26.6
2017-04-13,6313,2017-04-13,644.988,0.8,21,0.21423,2.61,-0.03027,26.4
2017-04-14,6314,2017-04-14,644.5018,0.0,23,-0.48619,2.61,-0.04437533,26.33333
2017-04-15,6315,2017-04-15,644.0467,0.0,28,-0.45506,2.61,-0.03009267,26.66667
2017-04-16,6316,2017-04-16,643.3016,0.0,29,-0.74513,2.61,-0.02764333,27.0
2017-04-17,6317,2017-04-17,642.6637,0.0,22,-0.63792,2.61,-0.01655,26.8
2017-04-18,6318,2017-04-18,642.0727,0.1,23,-0.59101,2.616667,-0.01591333,26.53333
2017-04-19,6319,2017-04-19,641.3574,0.1,23,-0.71526,2.623333,0.001551333,26.13333
2017-04-20,6320,2017-04-20,640.4835,0.0,28,-0.87391,2.623333,0.004965333,25.93333
2017-04-21,6321,2017-04-21,639.4926,0.0,25,-0.99088,2.556667,-0.022832,25.8
2017-04-22,6322,2017-04-22,639.3397,12.2,22,-0.15291,1.55,-0.2046247,25.73333
2017-04-23,6323,2017-04-23,639.3983,1.2,21,0.05863,1.0,-0.3518227,25.33333
2017-04-24,6324,2017-04-24,639.0828,0.2,27,-0.31553,1.013333,-0.404992,25.2
2017-04-25,6325,2017-04-25,638.2825,0.0,29,-0.80031,1.013333,-0.4707267,25.06667
2017-04-26,6326,2017-04-26,637.449,0.0,26,-0.83351,0.9733333,-0.495148,24.8
2017-04-27,6327,2017-04-27,639.7808,19.6,20,2.33183,2.28,-0.332862,24.46667
2017-04-28,6328,2017-04-28,640.6591,1.0,16,0.87828,2.293333,-0.288592,24.13333
2017-04-29,6329,2017-04-29,640.7318,0.1,20,0.07269,2.3,-0.2513333,23.93333
2017-04-30,6330,2017-04-30,640.3466,0.1,22,-0.3852,2.306667,-0.246676,23.53333
2017-05-01,6331,2017-05-01,639.9135,0.0,25,-0.43303,2.306667,-0.2258693,23.26667
2017-05-02,6332,2017-05-02,639.4192,0.0,24,-0.49439,2.306667,-0.2163007,23.4
2017-05-03,6333,2017-05-03,638.96,0.1,25,-0.45916,2.306667,-0.2075107,23.53333
2017-05-04,6334,2017-05-04,638.3062,0.2,26,-0.65385,2.313333,-0.2034167,23.73333
2017-05-05,6335,2017-05-05,639.0582,10.2,22,0.75205,2.993333,-0.09501933,23.33333
2017-05-06,6336,2017-05-06,644.8777,26.15,23,5.81947,4.736667,0.359004,23.2
2017-05-07,6337,2017-05-07,646.2834,0.0,23,1.40574,3.923333,0.462914,23.26667
2017-05-08,6338,2017-05-08,646.6762,0.0,25,0.39277,3.843333,0.48519,23.53333
2017-05-09,6339,2017-05-09,646.8993,0.1,26,0.22312,3.836667,0.5211,23.46667
2017-05-10,6340,2017-05-10,646.5239,0.0,23,-0.37536,3.836667,0.54943,23.06667
2017-05-11,6341,2017-05-11,646.5103,0.0,21,-0.01367,3.836667,0.604086,22.73333
2017-05-12,6342,2017-05-12,646.207,0.2,24,-0.30322,2.543333,0.428416,23.0
2017-05-13,6343,2017-05-13,645.5627,0.2,28,-0.64433,2.49,0.3269087,23.8
2017-05-14,6344,2017-05-14,644.8968,0.0,25,-0.66595,2.483333,0.277666,24.13333
2017-05-15,6345,2017-05-15,644.2988,1.5,24,-0.59798,2.576667,0.2634807,24.26667
2017-05-16,6346,2017-05-16,643.6861,0.0,22,-0.61274,2.576667,0.2515,24.06667
2017-05-17,6347,2017-05-17,643.2002,0.0,21,-0.48587,2.576667,0.252068,23.86667
2017-05-18,6348,2017-05-18,642.6406,0.0,19,-0.55956,2.57,0.2453747,23.46667
2017-05-19,6349,2017-05-19,644.0138,21.4,18,1.37318,3.983333,0.38051,22.93333
2017-05-20,6350,2017-05-20,650.1448,28.8,23,6.13101,5.223333,0.7391073,23.0
2017-05-21,6351,2017-05-21,652.7277,0.1,20,2.58293,3.486667,0.523338,22.8
2017-05-22,6352,2017-05-22,658.7198,31.25,20,5.99206,5.57,0.8290927,22.6
2017-05-23,6353,2017-05-23,662.0285,2.05,23,3.3087,5.706667,1.023488,22.46667
2017-05-24,6354,2017-05-24,663.5647,0.1,22,1.53623,5.706667,1.111029,22.2
2017-05-25,6355,2017-05-25,664.4012,0.0,27,0.83651,5.706667,1.19182,22.46667
2017-05-26,6356,2017-05-26,664.5179,0.3,29,0.11662,5.726667,1.200506,23.0
2017-05-27,6357,2017-05-27,664.4774,0.1,24,-0.04049,5.72,1.218021,23.0
2017-05-28,6358,2017-05-28,664.6956,0.0,22,0.21827,5.706667,1.275528,22.6
2017-05-29,6359,2017-05-29,665.0153,0.2,26,0.31968,5.72,1.341237,22.66667
2017-05-30,6360,2017-05-30,664.6917,0.3,22,-0.32359,5.64,1.359529,22.53333
2017-05-31,6361,2017-05-31,664.3859,0.0,25,-0.30585,5.64,1.379989,22.73333
2017-06-01,6362,2017-06-01,664.4853,0.0,22,0.09938,5.64,1.419005,22.8
2017-06-02,6363,2017-06-02,664.4243,2.0,21,-0.06098,5.773333,1.452244,22.93333
2017-06-03,6364,2017-06-03,664.0147,0.1,24,-0.40954,4.353333,1.333396,23.33333
2017-06-04,6365,2017-06-04,663.3745,0.2,29,-0.64028,2.446667,0.8819767,23.73333
2017-06-05,6366,2017-06-05,662.8548,0.6,22,-0.51966,2.48,0.6751373,23.86667
2017-06-06,6367,2017-06-06,664.8998,23.65,23,2.04501,1.973333,0.4120007,24.06667
2017-06-07,6368,2017-06-07,667.0096,12.8,28,2.10982,2.69,0.3320753,24.4
2017-06-08,6369,2017-06-08,667.5389,0.2,28,0.52922,2.696667,0.2649413,24.8
2017-06-09,6370,2017-06-09,667.6566,0.8,24,0.1177,2.75,0.2170207,24.6
2017-06-10,6371,2017-06-10,667.1042,0.9,19,-0.55234,2.79,0.1724233,23.93333
2017-06-11,6372,2017-06-11,666.6632,0.2,22,-0.44103,2.796667,0.1457207,23.8
2017-06-12,6373,2017-06-12,666.2488,0.2,22,-0.4144,2.81,0.1035427,23.8
2017-06-13,6374,2017-06-13,666.2624,1.0,19,0.0136,2.863333,0.08313733,23.33333
2017-06-14,6375,2017-06-14,667.7489,9.0,20,1.48651,3.443333,0.2038107,23.2
2017-06-15,6376,2017-06-15,667.9481,0.0,21,0.19918,3.443333,0.2374793,22.93333
2017-06-16,6377,2017-06-16,667.7376,0.1,23,-0.21045,3.45,0.216824,23.0
2017-06-17,6378,2017-06-17,667.1009,0.1,25,-0.6367,3.323333,0.1784427,23.26667
2017-06-18,6379,2017-06-18,666.2967,0.3,25,-0.80419,3.336667,0.1521327,23.33333
2017-06-19,6380,2017-06-19,665.8539,0.2,26,-0.44281,3.336667,0.1652973,23.13333
2017-06-20,6381,2017-06-20,665.5186,0.0,17,-0.33536,3.296667,0.177584,22.8
2017-06-21,6382,2017-06-21,665.0059,0.0,19,-0.51262,1.72,0.007075333,22.53333
2017-06-22,6383,2017-06-22,664.4592,0.0,22,-0.5467,0.8666667,-0.170026,22.13333
2017-06-23,6384,2017-06-23,663.7969,0.1,23,-0.66233,0.86,-0.2494627,21.8
2017-06-24,6385,2017-06-24,662.9263,0.1,22,-0.87063,0.8133333,-0.3153513,21.66667
2017-06-25,6386,2017-06-25,662.1825,0.0,22,-0.74375,0.7533333,-0.328112,21.86667
2017-06-26,6387,2017-06-26,661.3337,0.1,22,-0.84879,0.7466667,-0.355296,21.86667
2017-06-27,6388,2017-06-27,660.7685,0.2,24,-0.56528,0.7466667,-0.3653547,22.0
2017-06-28,6389,2017-06-28,659.892,0.1,25,-0.87648,0.6866667,-0.4246933,22.4
2017-06-29,6390,2017-06-29,659.0555,0.1,25,-0.83647,0.09333333,-0.5795587,22.73333
2017-06-30,6391,2017-06-30,657.9741,0.2,27,-1.08141,0.1066667,-0.6649313,23.13333
2017-07-01,6392,2017-07-01,656.7049,0.0,21,-1.26921,0.1,-0.7355153,23.0
2017-07-02,6393,2017-07-02,655.2803,0.0,16,-1.42461,0.09333333,-0.7880427,22.4
2017-07-03,6394,2017-07-03,653.9218,0.0,16,-1.35843,0.07333333,-0.824992,21.8
2017-07-04,6395,2017-07-04,652.6804,0.0,18,-1.24147,0.06,-0.878236,21.26667
2017-07-05,6396,2017-07-05,651.5825,0.3,19,-1.09785,0.08,-0.9290687,21.4
2017-07-06,6397,2017-07-06,650.5363,0.05,20,-1.04625,0.08333333,-0.964644,21.46667
2017-07-07,6398,2017-07-07,649.4588,0.0,21,-1.07753,0.08333333,-1.000033,21.4
2017-07-08,6399,2017-07-08,648.3864,0.1,21,-1.07237,0.08333333,-1.027369,21.26667
2017-07-09,6400,2017-07-09,647.3254,0.0,22,-1.06102,0.07666667,-1.040061,21.26667
2017-07-10,6401,2017-07-10,646.2533,0.1,23,-1.07209,0.08333333,-1.061951,21.33333
2017-07-11,6402,2017-07-11,645.0764,0.1,25,-1.17688,0.08333333,-1.083823,21.53333
2017-07-12,6403,2017-07-12,643.9072,0.1,23,-1.16918,0.07666667,-1.124083,21.46667
2017-07-13,6404,2017-07-13,642.6947,0.1,23,-1.21248,0.07666667,-1.146483,21.33333
2017-07-14,6405,2017-07-14,641.3781,0.2,24,-1.3166,0.08333333,-1.178492,21.26667
2017-07-15,6406,2017-07-15,639.9383,0.2,25,-1.43985,0.08333333,-1.202388,21.13333
2017-07-16,6407,2017-07-16,638.6044,0.1,24,-1.33385,0.09,-1.206697,21.33333
2017-07-17,6408,2017-07-17,637.4643,0.0,26,-1.14012,0.09,-1.187731,22.0
2017-07-18,6409,2017-07-18,635.8533,0.0,18,-1.61097,0.09,-1.204567,22.13333
2017-07-19,6410,2017-07-19,634.635,0.0,14,-1.21832,0.09,-1.203024,21.86667
2017-07-20,6411,2017-07-20,633.2276,0.0,23,-1.4074,0.07,-1.223661,22.13333
2017-07-21,6412,2017-07-21,631.8447,0.0,26,-1.38289,0.06666667,-1.246103,22.53333
2017-07-22,6413,2017-07-22,630.327,0.1,23,-1.51772,0.07333333,-1.275449,22.66667
2017-07-23,6414,2017-07-23,628.855,0.0,25,-1.47198,0.06666667,-1.30209,22.93333
2017-07-24,6415,2017-07-24,627.61,0.0,25,-1.245,0.06666667,-1.314355,23.13333
2017-07-25,6416,2017-07-25,626.0899,0.1,25,-1.52011,0.06666667,-1.344223,23.26667
2017-07-26,6417,2017-07-26,624.66,0.1,25,-1.42991,0.06666667,-1.361092,23.26667
2017-07-27,6418,2017-07-27,623.1653,0.1,24,-1.49469,0.06666667,-1.382793,23.33333
2017-07-28,6419,2017-07-28,621.7424,0.1,22,-1.42295,0.06666667,-1.396824,23.26667
2017-07-29,6420,2017-07-29,620.148,0.2,24,-1.59435,0.06666667,-1.415341,23.26667
2017-07-30,6421,2017-07-30,618.4876,0.0,24,-1.6604,0.05333333,-1.430044,23.2
2017-07-31,6422,2017-07-31,616.9846,0.0,22,-1.50302,0.04666667,-1.441322,23.06667
2017-08-01,6423,2017-08-01,615.5438,0.1,22,-1.44076,0.05333333,-1.461365,22.8
2017-08-02,6424,2017-08-02,613.9078,0.0,25,-1.63601,0.05333333,-1.463034,23.26667
2017-08-03,6425,2017-08-03,612.1765,0.0,23,-1.73132,0.05333333,-1.497234,23.86667
2017-08-04,6426,2017-08-04,610.5312,0.4,17,-1.64535,0.08,-1.513097,23.46667
2017-08-05,6427,2017-08-05,608.9054,1.3,17,-1.62571,0.1666667,-1.529285,22.86667
2017-08-06,6428,2017-08-06,607.3257,0.5,20,-1.57977,0.1933333,-1.533422,22.66667
2017-08-07,6429,2017-08-07,605.8074,0.05,26,-1.51826,0.1966667,-1.536507,22.73333
2017-08-08,6430,2017-08-08,604.1281,0.1,28,-1.67936,0.2033333,-1.565465,22.93333
2017-08-09,6431,2017-08-09,602.2991,0.0,30,-1.82894,0.1966667,-1.586053,23.26667
2017-08-10,6432,2017-08-10,600.4385,0.0,19,-1.86058,0.19,-1.614765,22.86667
2017-08-11,6433,2017-08-11,598.5502,0.0,23,-1.88831,0.1833333,-1.641006,22.8
2017-08-12,6434,2017-08-12,596.6679,0.0,25,-1.88231,0.1766667,-1.67163,23.0
2017-08-13,6435,2017-08-13,594.7515,0.0,30,-1.91642,0.1633333,-1.693101,23.4
2017-08-14,6436,2017-08-14,592.9565,0.0,25,-1.79495,0.1633333,-1.702071,23.46667
2017-08-15,6437,2017-08-15,591.0958,0.0,16,-1.86072,0.1633333,-1.725918,23.06667
2017-08-16,6438,2017-08-16,589.3499,3.3,17,-1.74594,0.3766667,-1.746263,22.73333
2017-08-17,6439,2017-08-17,588.4825,7.4,17,-0.86738,0.87,-1.695021,22.2
2017-08-18,6440,2017-08-18,587.6159,5.5,18,-0.86658,1.236667,-1.637372,21.86667
2017-08-19,6441,2017-08-19,587.0288,4.4,19,-0.58714,1.503333,-1.566825,22.0
2017-08-20,6442,2017-08-20,587.1467,6.6,20,0.11794,1.856667,-1.450581,22.2
2017-08-21,6443,2017-08-21,587.5677,8.9,16,0.42099,2.416667,-1.317197,21.93333
2017-08-22,6444,2017-08-22,587.0508,0.9,18,-0.51695,2.473333,-1.250443,21.4
2017-08-23,6445,2017-08-23,585.9434,0.0,23,-1.10741,2.466667,-1.212313,21.06667
2017-08-24,6446,2017-08-24,584.6445,0.0,23,-1.29888,2.466667,-1.176976,20.6
2017-08-25,6447,2017-08-25,583.0323,0.1,26,-1.61214,2.473333,-1.160413,21.06667
2017-08-26,6448,2017-08-26,581.5127,0.0,28,-1.51963,2.473333,-1.135835,21.4
2017-08-27,6449,2017-08-27,580.0228,0.0,28,-1.48988,2.473333,-1.109673,21.6
2017-08-28,6450,2017-08-28,578.4569,0.0,27,-1.56593,2.473333,-1.086307,21.4
2017-08-29,6451,2017-08-29,576.671,0.0,28,-1.78593,2.473333,-1.085705,21.6
2017-08-30,6452,2017-08-30,575.1708,0.0,31,-1.50013,2.473333,-1.061666,22.6
2017-08-31,6453,2017-08-31,574.1214,0.0,24,-1.04946,2.253333,-1.015234,23.06667
2017-09-01,6454,2017-09-01,573.004,0.0,24,-1.11736,1.76,-1.031899,23.53333
2017-09-02,6455,2017-09-02,571.3542,0.0,25,-1.64983,1.393333,-1.084116,24.0
2017-09-03,6456,2017-09-03,569.5084,0.0,27,-1.84577,1.1,-1.168025,24.53333
2017-09-04,6457,2017-09-04,567.7111,0.15,28,-1.79735,0.67,-1.295711,25.06667
2017-09-05,6458,2017-09-05,565.7671,0.0,29,-1.94402,0.07666667,-1.453378,25.93333
2017-09-06,6459,2017-09-06,563.7913,0.0,27,-1.97571,0.01666667,-1.550629,26.53333
2017-09-07,6460,2017-09-07,561.6555,0.0,28,-2.13579,0.01666667,-1.619187,26.86667
2017-09-08,6461,2017-09-08,559.4329,0.0,29,-2.22267,0.01666667,-1.680773,27.26667
2017-09-09,6462,2017-09-09,557.1979,0.0,30,-2.23501,0.01,-1.722298,27.53333
2017-09-10,6463,2017-09-10,555.0125,0.0,30,-2.18535,0.01,-1.766679,27.66667
2017-09-11,6464,2017-09-11,553.0487,0.0,31,-1.96383,0.01,-1.798276,27.86667
2017-09-12,6465,2017-09-12,550.6675,0.0,31,-2.38116,0.01,-1.852625,28.13333
2017-09-13,6466,2017-09-13,548.2169,0.0,31,-2.45064,0.01,-1.896939,28.33333
2017-09-14,6467,2017-09-14,545.7201,0.0,33,-2.49681,0.01,-1.963384,28.46667
2017-09-15,6468,2017-09-15,543.1593,0.0,33,-2.56081,0.01,-2.064141,29.06667
2017-09-16,6469,2017-09-16,540.5109,0.0,32,-2.64832,0.01,-2.166205,29.6
2017-09-17,6470,2017-09-17,537.8917,0.0,32,-2.61921,0.01,-2.23083,30.06667
2017-09-18,6471,2017-09-18,535.3917,0.0,29,-2.50005,0.01,-2.274449,30.2
2017-09-19,6472,2017-09-19,532.778,0.0,28,-2.61373,2.225997e-15,-2.328874,30.2
2017-09-20,6473,2017-09-20,530.1704,0.0,27,-2.6076,2.225997e-15,-2.373113,30.06667
2017-09-21,6474,2017-09-21,527.6368,0.0,30,-2.53361,2.225997e-15,-2.410306,30.26667
2017-09-22,6475,2017-09-22,525.0454,0.0,30,-2.59137,2.225997e-15,-2.440678,30.4
2017-09-23,6476,2017-09-23,522.474,0.0,30,-2.57142,2.225997e-15,-2.463928,30.46667
2017-09-24,6477,2017-09-24,520.0958,0.0,24,-2.37816,2.225997e-15,-2.473471,30.06667
2017-09-25,6478,2017-09-25,517.8616,0.0,27,-2.23416,2.225997e-15,-2.476725,29.86667
2017-09-26,6479,2017-09-26,515.2948,0.0,27,-2.56688,2.225997e-15,-2.516929,29.6
2017-09-27,6480,2017-09-27,512.7614,0.0,31,-2.5334,2.225997e-15,-2.527078,29.6
2017-09-28,6481,2017-09-28,510.1631,0.0,27,-2.59824,2.225997e-15,-2.536918,29.33333
2017-09-29,6482,2017-09-29,507.5627,0.1,22,-2.60044,0.006666667,-2.543827,28.6
2017-09-30,6483,2017-09-30,506.7321,16.0,24,-0.83055,1.073333,-2.428476,28.0
2017-10-01,6484,2017-10-01,506.4099,16.5,28,-0.32225,2.173333,-2.273405,27.73333
2017-10-02,6485,2017-10-02,505.7733,0.0,24,-0.63663,2.173333,-2.141233,27.2
2017-10-03,6486,2017-10-03,505.1116,10.6,23,-0.66165,2.88,-2.018673,26.8
2017-10-04,6487,2017-10-04,503.9188,0.1,24,-1.19279,2.886667,-1.923943,26.53333
2017-10-05,6488,2017-10-05,502.6117,0.0,32,-1.30713,2.886667,-1.837245,26.86667
2017-10-06,6489,2017-10-06,501.0349,0.0,34,-1.57675,2.886667,-1.773455,27.13333
2017-10-07,6490,2017-10-07,499.4617,3.1,25,-1.57319,3.093333,-1.705576,26.8
2017-10-08,6491,2017-10-08,498.6647,5.5,26,-0.79702,3.46,-1.587283,26.53333
2017-10-09,6492,2017-10-09,497.3822,0.1,31,-1.2825,3.466667,-1.514239,27.0
2017-10-10,6493,2017-10-10,495.764,0.0,34,-1.61818,3.466667,-1.473173,27.46667
2017-10-11,6494,2017-10-11,493.5351,2.8,35,-2.22895,3.653333,-1.450645,28.0
